Product Id,Product Handle,Product Title,Product Status,Product Description,Product Subtitle,Product External Id,Product Thumbnail,Product Collection Id,Product Type Id,Product Created At,Product Deleted At,Product Discountable,Product Height,Product Hs Code,Product Image 1,Product Image 2,Product Image 3,Product Image 4,Product Is Giftcard,Product Length,Product Material,Product Mid Code,Product Origin Country,Product Sales Channel 1,Product Updated At,Product Weight,Product Width,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price EUR,Variant Price USD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
prod_01JKB6MR51NAPGMNMCSJSZ72V7,t-shirt,Medusa T-Shirt,published,"Reimagine the feeling of a classic T-shirt. With our cotton T-shirts, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,,,2025-02-05T14:01:23.353Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png,false,,,,,sc_01JKB6MKKAT3YDG9JMFXS0GFR9,2025-02-05T14:01:23.353Z,400,,variant_01JKB6MR6SMZHWBEB746N61MZQ,XL / Black,SHIRT-XL-BLACK,,,,,true,false,,2025-02-05T14:01:23.419Z,,,,,,Size,XL,Color,Black,,10,15,prod_01JKB6MR51NAPGMNMCSJSZ72V7,2025-02-05T14:01:23.419Z,0,,
prod_01JKB6MR51NAPGMNMCSJSZ72V7,t-shirt,Medusa T-Shirt,published,"Reimagine the feeling of a classic T-shirt. With our cotton T-shirts, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,,,2025-02-05T14:01:23.353Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-back.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-white-back.png,false,,,,,sc_01JKB6MKKAT3YDG9JMFXS0GFR9,2025-02-05T14:01:23.353Z,400,,variant_01JKB6MR6S9P73QAJWD4G44NGA,XL / White,SHIRT-XL-WHITE,,,,,true,false,,2025-02-05T14:01:23.419Z,,,,,,Size,XL,Color,White,,10,15,prod_01JKB6MR51NAPGMNMCSJSZ72V7,2025-02-05T14:01:23.419Z,0,,
prod_01JKB6MR528W4JMHQZJRZK7KCA,shorts,Medusa Shorts,published,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,,2025-02-05T14:01:23.353Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png,,,false,,,,,sc_01JKB6MKKAT3YDG9JMFXS0GFR9,2025-02-05T14:01:23.353Z,400,,variant_01JKB6MR6V5H6A9DZH1QE6E9DD,S,SHORTS-S,,,,,true,false,,2025-02-05T14:01:23.420Z,,,,,,Size,S,,,,10,15,prod_01JKB6MR528W4JMHQZJRZK7KCA,2025-02-05T14:01:23.420Z,0,,
prod_01JKB6MR528W4JMHQZJRZK7KCA,shorts,Medusa Shorts,published,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,,2025-02-05T14:01:23.353Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png,,,false,,,,,sc_01JKB6MKKAT3YDG9JMFXS0GFR9,2025-02-05T14:01:23.353Z,400,,variant_01JKB6MR6VW8EA7C1CD6BY9831,M,SHORTS-M,,,,,true,false,,2025-02-05T14:01:23.420Z,,,,,,Size,M,,,,10,15,prod_01JKB6MR528W4JMHQZJRZK7KCA,2025-02-05T14:01:23.420Z,0,,
prod_01JKB6MR528W4JMHQZJRZK7KCA,shorts,Medusa Shorts,published,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,,2025-02-05T14:01:23.353Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png,,,false,,,,,sc_01JKB6MKKAT3YDG9JMFXS0GFR9,2025-02-05T14:01:23.353Z,400,,variant_01JKB6MR6VKTQD90VB1XQTVXZM,L,SHORTS-L,,,,,true,false,,2025-02-05T14:01:23.420Z,,,,,,Size,L,,,,10,15,prod_01JKB6MR528W4JMHQZJRZK7KCA,2025-02-05T14:01:23.420Z,0,,
prod_01JKB6MR528W4JMHQZJRZK7KCA,shorts,Medusa Shorts,published,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,,,2025-02-05T14:01:23.353Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-back.png,,,false,,,,,sc_01JKB6MKKAT3YDG9JMFXS0GFR9,2025-02-05T14:01:23.353Z,400,,variant_01JKB6MR6V2HXCV52PYYGGXDWY,XL,SHORTS-XL,,,,,true,false,,2025-02-05T14:01:23.420Z,,,,,,Size,XL,,,,10,15,prod_01JKB6MR528W4JMHQZJRZK7KCA,2025-02-05T14:01:23.420Z,0,,
prod_01JKB6MR52RKXW7C23RHTMNX55,sweatpants,Medusa Sweatpants,published,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,,2025-02-05T14:01:23.353Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,false,,,,,sc_01JKB6MKKAT3YDG9JMFXS0GFR9,2025-02-05T14:01:23.353Z,400,,variant_01JKB6MR6TB0QPWFEZWP88F11W,S,SWEATPANTS-S,,,,,true,false,,2025-02-05T14:01:23.420Z,,,,,,Size,S,,,,10,15,prod_01JKB6MR52RKXW7C23RHTMNX55,2025-02-05T14:01:23.420Z,0,,
prod_01JKB6MR52RKXW7C23RHTMNX55,sweatpants,Medusa Sweatpants,published,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,,2025-02-05T14:01:23.353Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,false,,,,,sc_01JKB6MKKAT3YDG9JMFXS0GFR9,2025-02-05T14:01:23.353Z,400,,variant_01JKB6MR6T71RS56VS79B7N5EN,M,SWEATPANTS-M,,,,,true,false,,2025-02-05T14:01:23.420Z,,,,,,Size,M,,,,10,15,prod_01JKB6MR52RKXW7C23RHTMNX55,2025-02-05T14:01:23.420Z,0,,
prod_01JKB6MR52RKXW7C23RHTMNX55,sweatpants,Medusa Sweatpants,published,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,,2025-02-05T14:01:23.353Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,false,,,,,sc_01JKB6MKKAT3YDG9JMFXS0GFR9,2025-02-05T14:01:23.353Z,400,,variant_01JKB6MR6T543NJ5K6A7QD9DAR,L,SWEATPANTS-L,,,,,true,false,,2025-02-05T14:01:23.420Z,,,,,,Size,L,,,,10,15,prod_01JKB6MR52RKXW7C23RHTMNX55,2025-02-05T14:01:23.420Z,0,,
prod_01JKB6MR52RKXW7C23RHTMNX55,sweatpants,Medusa Sweatpants,published,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,,,2025-02-05T14:01:23.353Z,,true,,,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-back.png,,,false,,,,,sc_01JKB6MKKAT3YDG9JMFXS0GFR9,2025-02-05T14:01:23.353Z,400,,variant_01JKB6MR6T3W6WBRYX5S9P6ZR8,XL,SWEATPANTS-XL,,,,,true,false,,2025-02-05T14:01:23.420Z,,,,,,Size,XL,,,,10,15,prod_01JKB6MR52RKXW7C23RHTMNX55,2025-02-05T14:01:23.420Z,0,,
prod_01JKK8DE48475JX6TZEKRFFP3H,toddlers-baby-bogs-boots-classic-dino,"Toddlers' Baby Bogs Boots, Classic Dino",published,"Our Baby Bogs set the standard in toddlers handle boots, trusted by parents everywhere to keep little toes warm, dry and cozy.",,,"
",,,2025-02-08T17:06:16.315Z,,true,0,,"
",,,,false,0,,,,,2025-02-08T17:06:16.315Z,0,0,variant_01JKK8DE5BTCZD2E438YD0FS7M,one size,,,,,,true,false,,2025-02-08T17:06:16.363Z,,,,,,size,one size,,,,,,prod_01JKK8DE48475JX6TZEKRFFP3H,2025-02-08T17:06:16.363Z,0,,
prod_01JKK8DE486Q3ATDNRZZJ2ZAKS,kids-explorer-sandals,Kids' Explorer Sandals,published,We've combined the freedom of a sandal with the closed-toe protection of a shoe for the perfect water sandal.,,,,,,2025-02-08T17:06:16.315Z,,true,0,,,,,,false,0,,,,,2025-02-08T17:06:16.315Z,0,0,variant_01JKK8DE5BKMERRHSVC4F5Z09R,one size,,,,,,true,false,,2025-02-08T17:06:16.363Z,,,,,,size,one size,,,,,,prod_01JKK8DE486Q3ATDNRZZJ2ZAKS,2025-02-08T17:06:16.363Z,0,,
prod_01JKK8DE48AHY9NC9CS9343ABA,toddlers-animal-paws-slippers,Toddlers' Animal Paws Slippers,published,"These fur-ocious kids animal slippers will stir toddlers imaginations while the brushed polyester lining and cushioned insole keep their feet warm and comfortable, and the adorable paw print tread prevents slips.",,,,,,2025-02-08T17:06:16.315Z,,true,0,,,,,,false,0,,,,,2025-02-08T17:06:16.315Z,0,0,variant_01JKK8DE5BVNH2X32ZBE5V06HC,one size,,,,,,true,false,,2025-02-08T17:06:16.363Z,,,,,,size,one size,,,,,,prod_01JKK8DE48AHY9NC9CS9343ABA,2025-02-08T17:06:16.363Z,0,,
prod_01JKK8DE48H9WVXR7ZJ35B3QV1,maine-wardens-day-pack-camo,"Maine Warden's Day Pack, Camo",published,"This is the ultimate sportsman's day pack. Designed with the help of Maine State Game Wardens, this technical day pack will be your first choice for all your hunting, fishing and outdoor adventures.",,,,,,2025-02-08T17:06:16.315Z,,true,0,,,,,,false,0,,,,,2025-02-08T17:06:16.315Z,0,0,variant_01JKK8DE5BFRD22BP9FA5RACB7,one size,,,,,,true,false,,2025-02-08T17:06:16.363Z,,,,,,size,one size,,,,,,prod_01JKK8DE48H9WVXR7ZJ35B3QV1,2025-02-08T17:06:16.363Z,0,,
prod_01JKK8DE48ZHMP0RAT25DSQB7M,buck-110-folding-hunters-knife,Buck 110 Folding Hunter's Knife,published,The world's #1-selling hunting knife in its original lock-back design.,,,,,,2025-02-08T17:06:16.315Z,,true,0,,,,,,false,0,,,,,2025-02-08T17:06:16.315Z,0,0,variant_01JKK8DE5B151G7ZK3MH8EEJ1S,one size,,,,,,true,false,,2025-02-08T17:06:16.363Z,,,,,,size,one size,,,,,,prod_01JKK8DE48ZHMP0RAT25DSQB7M,2025-02-08T17:06:16.363Z,0,,
